20030430,-2.99
20030806,0.00
20031030,1.45
20040504,8.11
20040803,9.09
20041102,7.32
20070207,-9.00
20070508,31.52
20070802,-6.38
20071106,3.19
20080207,-3.12
20080507,-25.51
20080805,-4.95
20081103,-5.38
20090210,-1.23
20090503,7.50
20090804,33.77
20091104,-27.63
20100210,42.45
20100505,30.00
20100803,0.00
20101103,7.58
20110209,3.08
20110504,-2.70
20110803,20.51
20111102,25.64
20120209,22.89
20120508,12.38
20120807,1.19
20121106,-11.63
