20051111,-5.71
20060306,-38.24
20060510,15.56
20060808,-26.32
20061106,22.58
20070312,8.70
20070507,9.52
20070807,9.52
20071107,23.81
20080227,25.00
20080509,5.56
20080808,-20.00
20081106,-21.43
20090226,-28.57
20090508,-35.71
20090807,33.33
20091109,12.50
20100225,50.00
20100506,88.89
20100805,50.00
20101104,0.00
20110224,N/A
20110505,50.00
20110804,400.00
20111103,-50.00
20120222,200.00
20120503,-25.00
20120809,N/A
20121106,-100.00
