20080317,466.67
20080512,37.50
20080811,27.27
20081111,9.09
20090225,-57.14
20090506,0.00
20090805,33.33
20091104,7.14
20100224,8.70
20100505,50.00
20100805,116.67
20101108,-241.67
20110331,-63.16
20110510,266.67
20110809,-50.00
20111108,-300.00
20120314,-420.00
20120509,-114.29
20120808,300.00
20121108,83.33
