20030422,5.06
20030722,1.19
20031021,0.00
20040422,1.12
20040721,0.00
20041012,1.04
20050119,1.00
20050720,1.98
20060424,1.25
20070117,1.10
20070425,-4.60
20070724,0.00
20071024,4.40
20080122,1.25
20080422,-13.41
20080722,-7.14
20081021,1.27
20090121,-18.31
20090422,-35.71
20090721,1.96
20091020,171.11
20100128,187.36
20100421,-9.23
20100721,-47.62
20101026,-1.89
20110125,-14.29
20110426,5.88
20110727,-64.71
20111026,0.00
20120125,-9.23
20120418,-1.49
20120725,-35.82
20121023,30.36
